customer_id,product_id,purchase_date,purchase_amount,rating,review,search_queries
2,2,2024-02-10,794.5329193656872,4,Very good phone,lenovo yoga
2,2,2024-02-10,817.5112101035027,4,Very good phone,smart tv
2,2,2024-02-10,800.361240265147,4,Very good phone,apple iphone
2,2,2024-02-10,814.285197119622,4,Very good phone,adidas sneakers
2,2,2024-02-10,827.8653162286744,4,Very good phone,dell laptop
2,2,2024-02-10,821.7596985602379,4,Very good phone,nike shoes
2,2,2024-02-10,838.9997025592827,4,Very good phone,sony headphones
2,2,2024-02-10,817.249318072396,4,Very good phone,puma jacket
2,2,2024-02-10,783.0838716724867,4,Very good phone,garmin watch
2,2,2024-02-10,797.0920467760502,4,Very good phone,fitbit charge
2,2,2024-02-10,781.981285784162,4,Very good phone,fitbit charge
2,2,2024-02-10,781.7188205163743,4,Very good phone,samsung galaxy
2,2,2024-02-10,776.3686783871806,4,Very good phone,dell laptop
2,2,2024-02-10,779.0837584557759,4,Very good phone,fitbit charge
2,2,2024-02-10,834.6281161232058,4,Very good phone,smart tv
2,2,2024-02-10,824.9966260948695,4,Very good phone,samsung galaxy
2,2,2024-02-10,773.4171093800214,4,Very good phone,apple iphone
2,2,2024-02-10,813.0609707513723,4,Very good phone,gopro camera
2,2,2024-02-10,796.9355178087435,4,Very good phone,samsung galaxy
2,2,2024-02-10,829.8447465346137,4,Very good phone,adidas sneakers
2,2,2024-02-10,839.4810036621923,4,Very good phone,apple iphone
2,2,2024-02-10,771.0310403850646,4,Very good phone,ps5
2,2,2024-02-10,832.599536112689,4,Very good phone,samsung galaxy
2,2,2024-02-10,784.437676936984,4,Very good phone,dell laptop
2,2,2024-02-10,782.4842613355629,4,Very good phone,lenovo yoga
2,2,2024-02-10,818.0861225819965,4,Very good phone,nike shoes
3,3,2024-03-05,1229.4417901527586,4,Great laptop,lenovo yoga
3,3,2024-03-05,1203.764136759345,4,Great laptop,apple iphone
3,3,2024-03-05,1182.2919353445805,4,Great laptop,adidas sneakers
3,3,2024-03-05,1155.88828541865,4,Great laptop,samsung galaxy
3,3,2024-03-05,1158.162093342754,4,Great laptop,nike shoes
3,3,2024-03-05,1192.8147388478396,4,Great laptop,dell laptop
3,3,2024-03-05,1226.4796653089793,4,Great laptop,puma jacket
3,3,2024-03-05,1201.7347121795435,4,Great laptop,bose headphones
3,3,2024-03-05,1259.712633838364,4,Great laptop,garmin watch
3,3,2024-03-05,1197.9373106291366,4,Great laptop,sony headphones
3,3,2024-03-05,1153.368662108834,4,Great laptop,amazon echo
3,3,2024-03-05,1232.1361995834434,4,Great laptop,gopro camera
3,3,2024-03-05,1256.8697050092608,4,Great laptop,ps5
3,3,2024-03-05,1218.3637768766914,4,Great laptop,sony headphones
3,3,2024-03-05,1225.4231126595082,4,Great laptop,dell laptop
3,3,2024-03-05,1159.2043323187756,4,Great laptop,samsung galaxy
3,3,2024-03-05,1222.872868839457,4,Great laptop,adidas sneakers
3,3,2024-03-05,1157.279995361505,4,Great laptop,bose headphones
3,3,2024-03-05,1180.8789217781634,4,Great laptop,lenovo yoga
3,3,2024-03-05,1247.4848508628413,4,Great laptop,puma jacket
3,3,2024-03-05,1229.219280983975,4,Great laptop,dell laptop
3,3,2024-03-05,1244.6098705592858,4,Great laptop,amazon echo
3,3,2024-03-05,1233.734075024401,4,Great laptop,sony headphones
3,3,2024-03-05,1155.94872709518,4,Great laptop,puma jacket
3,3,2024-03-05,1157.7140270078073,4,Great laptop,sony headphones
3,3,2024-03-05,1169.3844829196273,4,Great laptop,bose headphones
3,3,2024-03-05,1211.6672964275126,4,Great laptop,ps5
3,3,2024-03-05,1228.161029555912,4,Great laptop,bose headphones
3,3,2024-03-05,1259.3475960253934,4,Great laptop,puma jacket
3,3,2024-03-05,1174.533271453032,4,Great laptop,samsung galaxy
4,5,2024-04-20,124.65730834309096,5,Perfect for running,nike shoes
4,5,2024-04-20,115.74716864894415,5,Perfect for running,garmin watch
4,5,2024-04-20,123.17553821413073,5,Perfect for running,gopro camera
4,5,2024-04-20,119.23025857096404,5,Perfect for running,lenovo yoga
4,5,2024-04-20,119.47153194818107,5,Perfect for running,fitbit charge
4,5,2024-04-20,114.89233145924594,5,Perfect for running,adidas sneakers
4,5,2024-04-20,115.99285665597225,5,Perfect for running,bose headphones
4,5,2024-04-20,119.53436212737267,5,Perfect for running,samsung galaxy
4,5,2024-04-20,124.91716090891728,5,Perfect for running,dell laptop
4,5,2024-04-20,121.32289414517214,5,Perfect for running,apple iphone
4,5,2024-04-20,124.09716001600158,5,Perfect for running,amazon echo
4,5,2024-04-20,123.74346063135917,5,Perfect for running,smart tv
4,5,2024-04-20,120.80987047044628,5,Perfect for running,ps5
4,5,2024-04-20,114.34018726176197,5,Perfect for running,ps5
4,5,2024-04-20,122.59911730502785,5,Perfect for running,samsung galaxy
4,5,2024-04-20,121.1473805877013,5,Perfect for running,bose headphones
4,5,2024-04-20,114.6816463823674,5,Perfect for running,garmin watch
4,5,2024-04-20,119.11494427042162,5,Perfect for running,apple iphone
4,5,2024-04-20,123.19961714072059,5,Perfect for running,garmin watch
4,5,2024-04-20,116.16701467720277,5,Perfect for running,nike shoes
4,5,2024-04-20,123.61625756901194,5,Perfect for running,adidas sneakers
4,5,2024-04-20,117.87305839411326,5,Perfect for running,nike shoes
4,5,2024-04-20,114.75366275540098,5,Perfect for running,lenovo yoga
4,5,2024-04-20,123.42079089222489,5,Perfect for running,smart tv
4,5,2024-04-20,123.4394216939345,5,Perfect for running,ps5
4,5,2024-04-20,120.27790914151504,5,Perfect for running,dell laptop
4,5,2024-04-20,123.51024435429157,5,Perfect for running,garmin watch
4,5,2024-04-20,121.06417048266877,5,Perfect for running,garmin watch
4,5,2024-04-20,119.8955910625193,5,Perfect for running,apple iphone
4,5,2024-04-20,121.79526347344493,5,Perfect for running,adidas sneakers
5,6,2024-05-15,151.86829046070804,4,Comfortable and stylish,adidas sneakers
5,6,2024-05-15,149.36243029839983,4,Comfortable and stylish,nike shoes
5,6,2024-05-15,156.14247791216144,4,Comfortable and stylish,ps5
5,6,2024-05-15,146.48443764609675,4,Comfortable and stylish,amazon echo
5,6,2024-05-15,143.53002211719854,4,Comfortable and stylish,sony headphones
5,6,2024-05-15,149.77417897867593,4,Comfortable and stylish,dell laptop
5,6,2024-05-15,143.7724051507023,4,Comfortable and stylish,apple iphone
5,6,2024-05-15,153.3134124158076,4,Comfortable and stylish,garmin watch
5,6,2024-05-15,149.1821277426095,4,Comfortable and stylish,smart tv
5,6,2024-05-15,156.89837944188076,4,Comfortable and stylish,bose headphones
5,6,2024-05-15,147.49445936060079,4,Comfortable and stylish,gopro camera
5,6,2024-05-15,156.02613544881072,4,Comfortable and stylish,samsung galaxy
5,6,2024-05-15,147.62238830445577,4,Comfortable and stylish,fitbit charge
5,6,2024-05-15,152.32145978795,4,Comfortable and stylish,puma jacket
5,6,2024-05-15,156.97388730162265,4,Comfortable and stylish,ps5
5,6,2024-05-15,156.53477515892615,4,Comfortable and stylish,smart tv
5,6,2024-05-15,155.9374370069941,4,Comfortable and stylish,bose headphones
5,6,2024-05-15,156.890171453255,4,Comfortable and stylish,samsung galaxy
5,6,2024-05-15,150.04992259713268,4,Comfortable and stylish,smart tv
5,6,2024-05-15,146.74774154328182,4,Comfortable and stylish,dell laptop
5,6,2024-05-15,155.32160718284086,4,Comfortable and stylish,adidas sneakers
5,6,2024-05-15,145.65835576033606,4,Comfortable and stylish,gopro camera
5,6,2024-05-15,153.13873333158088,4,Comfortable and stylish,dell laptop
5,6,2024-05-15,142.8437343921559,4,Comfortable and stylish,sony headphones
5,6,2024-05-15,151.17044829836573,4,Comfortable and stylish,puma jacket
5,6,2024-05-15,142.93943939096235,4,Comfortable and stylish,bose headphones
5,6,2024-05-15,155.55064365951392,4,Comfortable and stylish,apple iphone
5,6,2024-05-15,143.31874903252034,4,Comfortable and stylish,puma jacket
5,6,2024-05-15,152.0767338184939,4,Comfortable and stylish,bose headphones
5,6,2024-05-15,147.84708539207656,4,Comfortable and stylish,nike shoes
6,7,2024-06-10,338.63588919239993,5,Best headphones,sony headphones
6,7,2024-06-10,358.0879799157662,5,Best headphones,apple iphone
6,7,2024-06-10,351.0871920449675,5,Best headphones,puma jacket
6,7,2024-06-10,342.23886070976164,5,Best headphones,ps5
6,7,2024-06-10,363.59642298158974,5,Best headphones,smart tv
6,7,2024-06-10,340.9728863556982,5,Best headphones,garmin watch
6,7,2024-06-10,340.36717922611376,5,Best headphones,lenovo yoga
6,7,2024-06-10,358.78472189177893,5,Best headphones,gopro camera
6,7,2024-06-10,362.9453496930343,5,Best headphones,samsung galaxy
6,7,2024-06-10,367.1282860408456,5,Best headphones,adidas sneakers
6,7,2024-06-10,340.57240846759464,5,Best headphones,fitbit charge
6,7,2024-06-10,345.1869429420261,5,Best headphones,amazon echo
6,7,2024-06-10,364.95994372740245,5,Best headphones,dell laptop
6,7,2024-06-10,342.8193499094241,5,Best headphones,nike shoes
6,7,2024-06-10,360.2344837681807,5,Best headphones,nike shoes
6,7,2024-06-10,361.151171667839,5,Best headphones,sony headphones
6,7,2024-06-10,350.27837708113907,5,Best headphones,smart tv
6,7,2024-06-10,336.04440577517545,5,Best headphones,samsung galaxy
6,7,2024-06-10,337.9919676521008,5,Best headphones,sony headphones
6,7,2024-06-10,366.61518730738993,5,Best headphones,apple iphone
6,7,2024-06-10,351.982062574409,5,Best headphones,puma jacket
6,7,2024-06-10,356.20379237594886,5,Best headphones,nike shoes
6,7,2024-06-10,350.10502145492194,5,Best headphones,smart tv
6,7,2024-06-10,333.9862431308538,5,Best headphones,dell laptop
6,7,2024-06-10,348.52816893268766,5,Best headphones,garmin watch
6,7,2024-06-10,354.42886584481573,5,Best headphones,sony headphones
6,7,2024-06-10,337.80494090509626,5,Best headphones,sony headphones
6,7,2024-06-10,333.6139358902625,5,Best headphones,ps5
6,7,2024-06-10,346.62979958066086,5,Best headphones,amazon echo
6,7,2024-06-10,342.5484256358051,5,Best headphones,garmin watch
7,8,2024-07-01,51.383179893688414,4,Very useful,amazon echo
7,8,2024-07-01,49.56359770184455,4,Very useful,samsung galaxy
7,8,2024-07-01,49.364525418805336,4,Very useful,apple iphone
7,8,2024-07-01,49.5146956211213,4,Very useful,lenovo yoga
7,8,2024-07-01,48.91652237412043,4,Very useful,fitbit charge
7,8,2024-07-01,48.45853273144802,4,Very useful,dell laptop
7,8,2024-07-01,49.79327651115197,4,Very useful,sony headphones
7,8,2024-07-01,50.157875648779914,4,Very useful,puma jacket
7,8,2024-07-01,51.15506387682828,4,Very useful,ps5
7,8,2024-07-01,49.8551531497687,4,Very useful,bose headphones
7,8,2024-07-01,48.399752322493384,4,Very useful,smart tv
7,8,2024-07-01,50.613372960034,4,Very useful,nike shoes
7,8,2024-07-01,49.03020244743874,4,Very useful,garmin watch
7,8,2024-07-01,49.22406440412325,4,Very useful,adidas sneakers
7,8,2024-07-01,50.682212582712594,4,Very useful,nike shoes
7,8,2024-07-01,50.59951698480467,4,Very useful,puma jacket
7,8,2024-07-01,52.47390143980707,4,Very useful,apple iphone
7,8,2024-07-01,47.825064960144985,4,Very useful,sony headphones
7,8,2024-07-01,52.44382783333634,4,Very useful,nike shoes
7,8,2024-07-01,49.749577650509295,4,Very useful,apple iphone
7,8,2024-07-01,51.48537445463768,4,Very useful,samsung galaxy
7,8,2024-07-01,48.59423510708953,4,Very useful,fitbit charge
7,8,2024-07-01,49.73131206187493,4,Very useful,amazon echo
7,8,2024-07-01,51.51043281049786,4,Very useful,apple iphone
7,8,2024-07-01,52.007415482221866,4,Very useful,samsung galaxy
7,8,2024-07-01,52.06531510834041,4,Very useful,adidas sneakers
7,8,2024-07-01,52.31080014393824,4,Very useful,puma jacket
7,8,2024-07-01,48.211838306378226,4,Very useful,bose headphones
7,8,2024-07-01,50.17787632291591,4,Very useful,lenovo yoga
7,8,2024-07-01,49.26742783970781,4,Very useful,garmin watch
8,9,2024-07-15,395.78200493346986,5,Great for adventures,gopro camera
8,9,2024-07-15,417.0886454587726,5,Great for adventures,puma jacket
8,9,2024-07-15,388.1153610680179,5,Great for adventures,garmin watch
8,9,2024-07-15,389.6778857776272,5,Great for adventures,lenovo yoga
8,9,2024-07-15,416.6444636631719,5,Great for adventures,amazon echo
8,9,2024-07-15,403.90130952638594,5,Great for adventures,nike shoes
8,9,2024-07-15,394.90620189357463,5,Great for adventures,ps5
8,9,2024-07-15,393.2058944711931,5,Great for adventures,sony headphones
8,9,2024-07-15,414.0403183613465,5,Great for adventures,samsung galaxy
8,9,2024-07-15,390.6580458661972,5,Great for adventures,apple iphone
8,9,2024-07-15,383.37593544514294,5,Great for adventures,fitbit charge
8,9,2024-07-15,386.40255385982175,5,Great for adventures,bose headphones
8,9,2024-07-15,396.6010845623644,5,Great for adventures,smart tv
8,9,2024-07-15,396.79338769356065,5,Great for adventures,adidas sneakers
8,9,2024-07-15,405.78302701173266,5,Great for adventures,ps5
8,9,2024-07-15,404.1754130753271,5,Great for adventures,fitbit charge
8,9,2024-07-15,407.45292668571597,5,Great for adventures,sony headphones
8,9,2024-07-15,401.2922710615741,5,Great for adventures,bose headphones
8,9,2024-07-15,409.1434032637371,5,Great for adventures,smart tv
8,9,2024-07-15,390.9383078709648,5,Great for adventures,puma jacket
8,9,2024-07-15,415.3342124227376,5,Great for adventures,samsung galaxy
8,9,2024-07-15,414.1425933439444,5,Great for adventures,fitbit charge
8,9,2024-07-15,419.9444594938574,5,Great for adventures,smart tv
8,9,2024-07-15,408.5645053364364,5,Great for adventures,ps5
8,9,2024-07-15,416.1575736287173,5,Great for adventures,bose headphones
8,9,2024-07-15,394.97979955421783,5,Great for adventures,puma jacket
8,9,2024-07-15,408.3188691526055,5,Great for adventures,garmin watch
8,9,2024-07-15,388.6419768397722,5,Great for adventures,adidas sneakers
8,9,2024-07-15,389.25514477113876,5,Great for adventures,samsung galaxy
8,9,2024-07-15,405.78088387973264,5,Great for adventures,puma jacket
9,10,2024-08-05,90.25804177211839,4,Good quality,puma jacket
9,10,2024-08-05,86.80935476038405,4,Good quality,dell laptop
9,10,2024-08-05,92.66539568795515,4,Good quality,smart tv
9,10,2024-08-05,88.46813558412501,4,Good quality,amazon echo
9,10,2024-08-05,89.24945593087205,4,Good quality,garmin watch
9,10,2024-08-05,91.57686560506335,4,Good quality,samsung galaxy
9,10,2024-08-05,90.63949126446498,4,Good quality,apple iphone
9,10,2024-08-05,93.36732325477445,4,Good quality,sony headphones
9,10,2024-08-05,92.65487290986904,4,Good quality,nike shoes
9,10,2024-08-05,92.47718935788194,4,Good quality,bose headphones
9,10,2024-08-05,92.30874975720124,4,Good quality,ps5
9,10,2024-08-05,88.3548912817735,4,Good quality,fitbit charge
9,10,2024-08-05,94.46935937041748,4,Good quality,lenovo yoga
9,10,2024-08-05,93.45067505878781,4,Good quality,ps5
9,10,2024-08-05,94.40583974765127,4,Good quality,lenovo yoga
9,10,2024-08-05,90.91770796214476,4,Good quality,bose headphones
9,10,2024-08-05,86.29988339228481,4,Good quality,nike shoes
9,10,2024-08-05,91.37944737446581,4,Good quality,puma jacket
9,10,2024-08-05,87.62093445890254,4,Good quality,lenovo yoga
9,10,2024-08-05,86.85340929893728,4,Good quality,amazon echo
9,10,2024-08-05,89.55721024820323,4,Good quality,bose headphones
9,10,2024-08-05,90.7563937422549,4,Good quality,smart tv
9,10,2024-08-05,92.98724973080704,4,Good quality,sony headphones
9,10,2024-08-05,87.67594875738408,4,Good quality,puma jacket
9,10,2024-08-05,88.07986130760587,4,Good quality,lenovo yoga
9,10,2024-08-05,86.31120896406637,4,Good quality,ps5
9,10,2024-08-05,90.96360750685194,4,Good quality,apple iphone
9,10,2024-08-05,94.0246740400944,4,Good quality,smart tv
9,10,2024-08-05,91.91394615840743,4,Good quality,apple iphone
9,10,2024-08-05,89.83493083587759,4,Good quality,smart tv
10,1,2024-08-15,1019.9087944622313,5,Love it,apple iphone
10,1,2024-08-15,1019.9480936094561,5,Love it,garmin watch
10,1,2024-08-15,980.6168607643932,5,Love it,amazon echo
10,1,2024-08-15,996.2751710142759,5,Love it,sony headphones
10,1,2024-08-15,1034.2852584568145,5,Love it,ps5
10,1,2024-08-15,1013.3476520390279,5,Love it,fitbit charge
10,1,2024-08-15,1008.3961609550165,5,Love it,bose headphones
10,1,2024-08-15,957.0645841087953,5,Love it,puma jacket
10,1,2024-08-15,967.4324854874504,5,Love it,gopro camera
10,1,2024-08-15,1038.9358377023354,5,Love it,lenovo yoga
10,1,2024-08-15,995.0646412011578,5,Love it,nike shoes
10,1,2024-08-15,1002.9400135219901,5,Love it,samsung galaxy
10,1,2024-08-15,963.0955171366463,5,Love it,sony headphones
10,1,2024-08-15,988.2758949471635,5,Love it,lenovo yoga
10,1,2024-08-15,995.2762606850577,5,Love it,samsung galaxy
10,1,2024-08-15,1011.4611296246379,5,Love it,sony headphones
10,1,2024-08-15,976.8919948273988,5,Love it,gopro camera
10,1,2024-08-15,967.085716537129,5,Love it,amazon echo
10,1,2024-08-15,1024.3853120684992,5,Love it,amazon echo
10,1,2024-08-15,991.3837415598053,5,Love it,puma jacket
10,1,2024-08-15,1035.760977165298,5,Love it,garmin watch
10,1,2024-08-15,1032.1474557908111,5,Love it,garmin watch
10,1,2024-08-15,969.7452118101475,5,Love it,lenovo yoga
10,1,2024-08-15,1008.675180961205,5,Love it,puma jacket
10,1,2024-08-15,984.6047631648403,5,Love it,puma jacket
10,1,2024-08-15,951.9681055756781,5,Love it,garmin watch
10,1,2024-08-15,1029.9758325793878,5,Love it,nike shoes
10,1,2024-08-15,1003.2798566194692,5,Love it,amazon echo
10,1,2024-08-15,1008.353927053976,5,Love it,apple iphone
10,1,2024-08-15,962.1301287179592,5,Love it,apple iphone
11,402,2024-05-04,1306.9437488791566,4,Excellent product,bose headphones
11,402,2024-05-04,1238.157674163221,4,Excellent product,adidas sneakers
11,402,2024-05-04,1241.891683808764,4,Excellent product,smart tv
11,402,2024-05-04,1258.4229181765834,4,Excellent product,gopro camera
11,402,2024-05-04,1253.6427226352012,4,Excellent product,amazon echo
11,402,2024-05-04,1254.2100954830287,4,Excellent product,dell laptop
11,402,2024-05-04,1278.6185313380477,4,Excellent product,fitbit charge
11,402,2024-05-04,1290.3135478831603,4,Excellent product,apple iphone
11,402,2024-05-04,1254.7994110361635,4,Excellent product,sony headphones
11,402,2024-05-04,1262.4946881843014,4,Excellent product,ps5
11,402,2024-05-04,1344.0192938001042,4,Excellent product,nike shoes
11,402,2024-05-04,1299.393282760734,4,Excellent product,puma jacket
11,402,2024-05-04,1285.8742060096688,4,Excellent product,garmin watch
11,402,2024-05-04,1358.3479117126487,4,Excellent product,samsung galaxy
11,402,2024-05-04,1297.567103336847,4,Excellent product,lenovo yoga
11,402,2024-05-04,1294.5565823414463,4,Excellent product,garmin watch
11,402,2024-05-04,1296.4270535943665,4,Excellent product,nike shoes
11,402,2024-05-04,1361.15124836813,4,Excellent product,bose headphones
11,402,2024-05-04,1282.636595817271,4,Excellent product,fitbit charge
11,402,2024-05-04,1244.4036822932408,4,Excellent product,fitbit charge
11,402,2024-05-04,1294.8927087509214,4,Excellent product,samsung galaxy
11,402,2024-05-04,1258.2127933004963,4,Excellent product,ps5
11,402,2024-05-04,1301.6682625773915,4,Excellent product,puma jacket
11,402,2024-05-04,1360.392350590683,4,Excellent product,fitbit charge
11,402,2024-05-04,1255.014950444193,4,Excellent product,sony headphones
11,402,2024-05-04,1355.700520834267,4,Excellent product,bose headphones
11,402,2024-05-04,1300.7267221353186,4,Excellent product,nike shoes
11,402,2024-05-04,1267.8695891714642,4,Excellent product,fitbit charge
11,402,2024-05-04,1326.111668181162,4,Excellent product,fitbit charge
11,402,2024-05-04,1249.813513017656,4,Excellent product,smart tv
12,398,2024-05-07,450.6911837827307,3,Disappointed,smart tv
12,398,2024-05-07,443.6704487098265,3,Disappointed,nike shoes
12,398,2024-05-07,465.56988522953066,3,Disappointed,dell laptop
12,398,2024-05-07,465.1672721712629,3,Disappointed,bose headphones
12,398,2024-05-07,479.0213262830245,3,Disappointed,amazon echo
12,398,2024-05-07,472.6666393365841,3,Disappointed,sony headphones
12,398,2024-05-07,471.299642597839,3,Disappointed,gopro camera
12,398,2024-05-07,443.07033560017356,3,Disappointed,samsung galaxy
12,398,2024-05-07,459.47446398669297,3,Disappointed,apple iphone
12,398,2024-05-07,483.7757525857231,3,Disappointed,fitbit charge
12,398,2024-05-07,443.1015691923606,3,Disappointed,adidas sneakers
12,398,2024-05-07,443.9460383710892,3,Disappointed,garmin watch
12,398,2024-05-07,468.192629081164,3,Disappointed,puma jacket
12,398,2024-05-07,457.3597880826198,3,Disappointed,puma jacket
12,398,2024-05-07,466.6193510000389,3,Disappointed,puma jacket
12,398,2024-05-07,451.4839229832963,3,Disappointed,apple iphone
12,398,2024-05-07,447.4361718007433,3,Disappointed,puma jacket
12,398,2024-05-07,441.6327513424785,3,Disappointed,bose headphones
12,398,2024-05-07,474.4523915084059,3,Disappointed,samsung galaxy
12,398,2024-05-07,460.96969572087403,3,Disappointed,puma jacket
12,398,2024-05-07,480.81109113581493,3,Disappointed,gopro camera
12,398,2024-05-07,477.9497360963306,3,Disappointed,fitbit charge
12,398,2024-05-07,453.0127908199913,3,Disappointed,smart tv
12,398,2024-05-07,464.66399194131964,3,Disappointed,adidas sneakers
12,398,2024-05-07,458.20929179107674,3,Disappointed,gopro camera
12,398,2024-05-07,483.9779774153743,3,Disappointed,amazon echo
12,398,2024-05-07,451.8573841704953,3,Disappointed,garmin watch
12,398,2024-05-07,457.65052756708394,3,Disappointed,amazon echo
12,398,2024-05-07,478.9377965375488,3,Disappointed,amazon echo
12,398,2024-05-07,482.0515327434575,3,Disappointed,apple iphone
13,434,2024-05-25,207.83813828151614,4,Amazing!,sony headphones
13,434,2024-05-25,214.702622265801,4,Amazing!,nike shoes
13,434,2024-05-25,200.48459724308933,4,Amazing!,puma jacket
13,434,2024-05-25,213.69954398174045,4,Amazing!,apple iphone
13,434,2024-05-25,199.41122050486203,4,Amazing!,bose headphones
13,434,2024-05-25,204.7324153391782,4,Amazing!,lenovo yoga
13,434,2024-05-25,214.15999072958195,4,Amazing!,ps5
13,434,2024-05-25,200.445982286529,4,Amazing!,adidas sneakers
13,434,2024-05-25,211.1530814847119,4,Amazing!,amazon echo
13,434,2024-05-25,209.50634021848228,4,Amazing!,dell laptop
13,434,2024-05-25,200.5122419611056,4,Amazing!,garmin watch
13,434,2024-05-25,207.1265112297932,4,Amazing!,samsung galaxy
13,434,2024-05-25,203.99156021327946,4,Amazing!,fitbit charge
13,434,2024-05-25,216.72540406036183,4,Amazing!,smart tv
13,434,2024-05-25,216.03286495550114,4,Amazing!,lenovo yoga
13,434,2024-05-25,216.33373860402614,4,Amazing!,smart tv
13,434,2024-05-25,198.80739219825577,4,Amazing!,bose headphones
13,434,2024-05-25,202.15169558777058,4,Amazing!,puma jacket
13,434,2024-05-25,206.6774373295949,4,Amazing!,adidas sneakers
13,434,2024-05-25,210.5874240749145,4,Amazing!,apple iphone
13,434,2024-05-25,216.64870113954098,4,Amazing!,amazon echo
13,434,2024-05-25,212.37547682200895,4,Amazing!,adidas sneakers
13,434,2024-05-25,199.5731246168852,4,Amazing!,nike shoes
13,434,2024-05-25,201.573588956151,4,Amazing!,sony headphones
13,434,2024-05-25,208.14452035756196,4,Amazing!,fitbit charge
13,434,2024-05-25,208.21099688172964,4,Amazing!,adidas sneakers
13,434,2024-05-25,214.62658569211843,4,Amazing!,bose headphones
13,434,2024-05-25,214.18745024658614,4,Amazing!,sony headphones
13,434,2024-05-25,215.1055376048451,4,Amazing!,nike shoes
13,434,2024-05-25,203.3887144166069,4,Amazing!,lenovo yoga
14,393,2024-11-10,1808.6709616588885,4,Excellent product,garmin watch
14,393,2024-11-10,1728.110572495263,4,Excellent product,puma jacket
14,393,2024-11-10,1697.294459893005,4,Excellent product,gopro camera
14,393,2024-11-10,1770.3700773127246,4,Excellent product,smart tv
14,393,2024-11-10,1790.798829068586,4,Excellent product,lenovo yoga
14,393,2024-11-10,1692.1789932946542,4,Excellent product,amazon echo
14,393,2024-11-10,1700.9870526265365,4,Excellent product,dell laptop
14,393,2024-11-10,1714.6725593218337,4,Excellent product,fitbit charge
14,393,2024-11-10,1837.349227948322,4,Excellent product,samsung galaxy
14,393,2024-11-10,1734.1851328692103,4,Excellent product,adidas sneakers
14,393,2024-11-10,1734.997516397842,4,Excellent product,sony headphones
14,393,2024-11-10,1679.1688637127124,4,Excellent product,bose headphones
14,393,2024-11-10,1706.1247133565348,4,Excellent product,puma jacket
14,393,2024-11-10,1685.4277185564254,4,Excellent product,smart tv
14,393,2024-11-10,1676.6050989607238,4,Excellent product,amazon echo
14,393,2024-11-10,1771.4137888428315,4,Excellent product,gopro camera
14,393,2024-11-10,1742.479802109369,4,Excellent product,garmin watch
14,393,2024-11-10,1746.4525305890152,4,Excellent product,lenovo yoga
14,393,2024-11-10,1750.5155597555736,4,Excellent product,gopro camera
14,393,2024-11-10,1791.0384815456152,4,Excellent product,smart tv
14,393,2024-11-10,1757.803715325605,4,Excellent product,puma jacket
14,393,2024-11-10,1810.33473362189,4,Excellent product,fitbit charge
14,393,2024-11-10,1702.4805145443677,4,Excellent product,bose headphones
14,393,2024-11-10,1680.83518700912,4,Excellent product,samsung galaxy
14,393,2024-11-10,1798.688457317373,4,Excellent product,fitbit charge
